# channel,epoch_s,x_m,y_m,z_m
nav,1700000354.300,-48.073,-23.762,-1437.810
nav,1700000354.400,-48.916,-22.437,-1437.054
nav,1700000354.500,-49.371,-24.504,-1436.156
nav,1700000354.600,-48.776,-23.296,-1436.899
nav,1700000354.700,-48.773,-24.424,-1436.922
nav,1700000354.800,-49.456,-23.309,-1436.824
nav,1700000354.900,-50.113,-23.968,-1437.803
nav,1700000355.000,-51.160,-23.584,-1437.133
nav,1700000355.100,-50.331,-23.585,-1436.228
nav,1700000355.200,-50.133,-23.036,-1436.656
nav,1700000355.300,-50.449,-23.880,-1437.531
nav,1700000355.400,-50.322,-25.223,-1437.162
nav,1700000355.500,-50.989,-24.395,-1437.076
nav,1700000355.600,-50.280,-23.448,-1437.175
nav,1700000355.700,-51.635,-24.639,-1436.461
nav,1700000355.800,-51.725,-24.983,-1436.744
nav,1700000355.900,-51.581,-23.518,-1436.813
nav,1700000356.000,-52.186,-23.007,-1436.755
nav,1700000356.100,-51.840,-24.270,-1436.395
nav,1700000356.200,-53.128,-24.231,-1437.326
nav,1700000356.300,-52.902,-23.375,-1437.010
nav,1700000356.400,-52.441,-23.241,-1436.700
nav,1700000356.500,-52.503,-23.734,-1436.610
nav,1700000356.600,-52.825,-23.080,-1436.969
nav,1700000356.700,-53.880,-24.509,-1436.135
nav,1700000356.800,-53.035,-24.269,-1437.683
nav,1700000356.900,-54.137,-23.726,-1436.631
nav,1700000357.000,-53.910,-24.262,-1436.073
nav,1700000357.100,-54.028,-23.707,-1436.483
nav,1700000357.200,-54.138,-23.771,-1437.010
nav,1700000357.300,-54.413,-23.604,-1435.951
nav,1700000357.400,-54.592,-24.483,-1436.917
nav,1700000357.500,-55.218,-23.905,-1436.556
nav,1700000357.600,-55.762,-24.565,-1437.527
nav,1700000357.700,-56.960,-24.066,-1435.301
nav,1700000357.800,-54.702,-24.489,-1436.369
nav,1700000357.900,-56.532,-24.656,-1437.026
nav,1700000358.000,-56.113,-24.091,-1436.285
nav,1700000358.100,-55.868,-24.168,-1436.377
nav,1700000358.200,-56.947,-24.672,-1437.128
nav,1700000358.300,-56.275,-24.169,-1437.298
nav,1700000358.400,-56.832,-24.624,-1435.516
nav,1700000358.500,-57.289,-23.659,-1435.786
nav,1700000358.600,-57.677,-23.962,-1436.038
nav,1700000358.700,-57.342,-23.819,-1436.963
nav,1700000358.800,-57.323,-24.243,-1436.108
nav,1700000358.900,-57.340,-23.666,-1436.093
nav,1700000359.000,-57.679,-23.656,-1435.504
nav,1700000359.100,-58.217,-23.918,-1435.770
nav,1700000359.200,-58.645,-24.668,-1435.974
nav,1700000359.300,-58.703,-24.604,-1435.955
nav,1700000359.400,-58.084,-24.815,-1435.679
nav,1700000359.500,-60.269,-24.200,-1435.255
nav,1700000359.600,-59.364,-23.955,-1435.779
nav,1700000359.700,-60.258,-23.964,-1436.113
nav,1700000359.800,-58.669,-24.618,-1436.321
nav,1700000359.900,-60.264,-24.517,-1435.552
nav,1700000360.000,-59.987,-16.278,-1436.360
nav,1700000360.100,-60.082,-16.237,-1436.719
nav,1700000360.200,-59.729,-16.180,-1436.451
nav,1700000360.300,-59.322,-15.880,-1436.336
nav,1700000360.400,-59.272,-14.921,-1434.984
nav,1700000360.500,-59.527,-16.457,-1436.559
nav,1700000360.600,-58.271,-16.199,-1435.896
nav,1700000360.700,-57.602,-16.005,-1435.648
nav,1700000360.800,-58.140,-16.294,-1435.458
nav,1700000360.900,-58.625,-15.330,-1436.268
nav,1700000361.000,-58.239,-16.544,-1436.422
nav,1700000361.100,-58.013,-17.216,-1436.063
nav,1700000361.200,-57.854,-15.605,-1435.722
nav,1700000361.300,-57.754,-16.229,-1436.037
nav,1700000361.400,-56.457,-16.411,-1436.266
nav,1700000361.500,-57.564,-16.741,-1435.740
nav,1700000361.600,-56.699,-15.359,-1435.360
nav,1700000361.700,-55.401,-16.037,-1435.998
nav,1700000361.800,-57.050,-15.652,-1435.795
nav,1700000361.900,-55.874,-16.570,-1435.666
nav,1700000362.000,-55.897,-15.930,-1436.170
nav,1700000362.100,-55.205,-14.975,-1436.371
nav,1700000362.200,-55.240,-17.439,-1435.469
nav,1700000362.300,-56.335,-16.262,-1436.448
nav,1700000362.400,-55.308,-15.581,-1436.708
nav,1700000362.500,-55.180,-16.257,-1434.976
nav,1700000362.600,-54.584,-16.589,-1435.990
nav,1700000362.700,-53.822,-15.643,-1436.202
nav,1700000362.800,-54.534,-16.118,-1435.999
nav,1700000362.900,-55.055,-16.339,-1435.024
nav,1700000363.000,-54.191,-16.052,-1435.637
nav,1700000363.100,-52.691,-15.996,-1435.148
nav,1700000363.200,-53.899,-16.130,-1435.677
nav,1700000363.300,-53.787,-16.102,-1435.228
nav,1700000363.400,-53.600,-16.000,-1435.306
nav,1700000363.500,-53.412,-15.452,-1435.613
nav,1700000363.600,-52.883,-17.004,-1435.825
nav,1700000363.700,-52.414,-15.127,-1435.343
nav,1700000363.800,-51.837,-16.605,-1435.680
nav,1700000363.900,-51.590,-16.444,-1435.123
nav,1700000364.000,-51.633,-15.863,-1435.759
nav,1700000364.100,-52.293,-15.112,-1435.268
nav,1700000364.200,-51.430,-16.206,-1435.554
nav,1700000364.300,-51.318,-15.800,-1435.195
nav,1700000364.400,-51.591,-16.733,-1435.510
nav,1700000364.500,-51.874,-16.162,-1435.796
nav,1700000364.600,-50.554,-15.009,-1436.504
nav,1700000364.700,-49.463,-16.117,-1435.348
nav,1700000364.800,-51.107,-15.502,-1435.491
nav,1700000364.900,-50.231,-16.969,-1435.465
nav,1700000365.000,-49.577,-16.118,-1434.905
nav,1700000365.100,-49.234,-16.321,-1434.684
nav,1700000365.200,-49.577,-15.975,-1435.423
nav,1700000365.300,-49.365,-17.315,-1435.555
nav,1700000365.400,-49.882,-15.187,-1434.660
nav,1700000365.500,-48.574,-16.119,-1435.948
nav,1700000365.600,-49.129,-15.029,-1435.781
nav,1700000365.700,-49.778,-15.485,-1434.675
nav,1700000365.800,-47.570,-15.481,-1434.816
nav,1700000365.900,-48.174,-17.038,-1435.393
nav,1700000366.000,-47.689,-16.068,-1435.489
nav,1700000366.100,-48.282,-16.501,-1434.471
nav,1700000366.200,-46.663,-16.001,-1435.240
nav,1700000366.300,-47.890,-15.679,-1434.493
nav,1700000366.400,-47.965,-15.768,-1435.094
nav,1700000366.500,-46.736,-15.179,-1434.338
nav,1700000366.600,-46.917,-15.663,-1435.305
nav,1700000366.700,-46.916,-15.865,-1435.003
nav,1700000366.800,-46.292,-16.441,-1435.563
nav,1700000366.900,-46.428,-16.421,-1435.166
nav,1700000367.000,-45.791,-15.510,-1435.744
nav,1700000367.100,-46.089,-15.223,-1435.390
nav,1700000367.200,-45.585,-16.088,-1434.733
nav,1700000367.300,-44.814,-15.443,-1435.279
nav,1700000367.400,-45.636,-15.037,-1434.856
nav,1700000367.500,-45.228,-15.288,-1435.545
nav,1700000367.600,-44.095,-15.261,-1435.730
nav,1700000367.700,-44.309,-15.609,-1433.955
nav,1700000367.800,-44.771,-15.284,-1435.247
nav,1700000367.900,-44.821,-16.060,-1435.247
nav,1700000368.000,-44.529,-15.844,-1434.762
nav,1700000368.100,-43.681,-16.271,-1435.309
nav,1700000368.200,-43.602,-15.891,-1434.673
nav,1700000368.300,-43.264,-16.701,-1435.502
nav,1700000368.400,-43.117,-15.438,-1434.566
nav,1700000368.500,-42.113,-15.935,-1434.827
nav,1700000368.600,-43.527,-15.785,-1435.739
nav,1700000368.700,-42.631,-14.485,-1435.044
nav,1700000368.800,-42.832,-15.796,-1435.448
nav,1700000368.900,-42.680,-14.948,-1434.650
nav,1700000369.000,-41.827,-16.196,-1435.333
nav,1700000369.100,-41.029,-15.847,-1436.713
nav,1700000369.200,-40.390,-15.908,-1434.994
nav,1700000369.300,-40.857,-15.767,-1434.787
nav,1700000369.400,-41.412,-16.615,-1435.014
nav,1700000369.500,-40.284,-16.324,-1435.513
nav,1700000369.600,-40.189,-16.229,-1435.349
nav,1700000369.700,-40.787,-16.032,-1435.925
nav,1700000369.800,-40.670,-15.885,-1435.022
nav,1700000369.900,-39.621,-15.080,-1434.372
nav,1700000370.000,-39.543,-16.074,-1435.435
nav,1700000370.100,-39.791,-15.707,-1434.707
nav,1700000370.200,-39.288,-16.061,-1434.720
nav,1700000370.300,-38.770,-15.560,-1435.125
nav,1700000370.400,-39.617,-16.429,-1435.445
nav,1700000370.500,-38.871,-15.740,-1435.807
nav,1700000370.600,-39.052,-15.878,-1435.545
nav,1700000370.700,-38.383,-16.154,-1435.453
nav,1700000370.800,-38.373,-15.804,-1435.511
nav,1700000370.900,-38.321,-15.766,-1435.464
nav,1700000371.000,-38.829,-16.768,-1435.288
nav,1700000371.100,-38.459,-16.174,-1434.243
nav,1700000371.200,-38.289,-16.141,-1434.005
nav,1700000371.300,-37.196,-16.184,-1435.146
nav,1700000371.400,-36.985,-15.152,-1435.329
nav,1700000371.500,-37.379,-16.689,-1435.009
nav,1700000371.600,-37.503,-16.232,-1435.511
nav,1700000371.700,-36.063,-16.254,-1434.855
nav,1700000371.800,-37.202,-15.934,-1435.652
nav,1700000371.900,-36.413,-14.894,-1434.581
nav,1700000372.000,-36.064,-14.401,-1435.502
nav,1700000372.100,-35.217,-16.766,-1435.163
nav,1700000372.200,-36.274,-15.871,-1435.011
nav,1700000372.300,-35.554,-15.454,-1435.320
nav,1700000372.400,-35.037,-15.590,-1435.775
nav,1700000372.500,-35.374,-15.973,-1434.716
nav,1700000372.600,-34.089,-16.108,-1435.187
nav,1700000372.700,-35.036,-15.835,-1435.175
nav,1700000372.800,-34.537,-16.047,-1434.748
nav,1700000372.900,-34.482,-16.386,-1434.806
nav,1700000373.000,-35.513,-16.302,-1435.595
nav,1700000373.100,-33.198,-16.220,-1435.298
nav,1700000373.200,-33.624,-16.298,-1435.217
nav,1700000373.300,-33.351,-16.211,-1435.229
nav,1700000373.400,-33.705,-16.577,-1434.982
nav,1700000373.500,-32.847,-16.714,-1434.631
nav,1700000373.600,-32.418,-15.513,-1434.860
nav,1700000373.700,-32.281,-14.907,-1435.159
nav,1700000373.800,-32.923,-16.767,-1434.129
nav,1700000373.900,-31.316,-16.462,-1435.370
nav,1700000374.000,-32.162,-15.388,-1435.649
nav,1700000374.100,-32.783,-14.916,-1434.848
nav,1700000374.200,-31.373,-16.103,-1434.770
nav,1700000374.300,-32.157,-16.420,-1434.950
nav,1700000374.400,-32.335,-16.151,-1435.184
nav,1700000374.500,-31.151,-16.276,-1435.499
nav,1700000374.600,-31.711,-15.928,-1435.151
nav,1700000374.700,-31.288,-15.969,-1435.148
nav,1700000374.800,-30.631,-17.078,-1434.659
nav,1700000374.900,-30.817,-15.968,-1435.404
nav,1700000375.000,-30.194,-15.424,-1434.734
nav,1700000375.100,-29.235,-15.835,-1434.802
nav,1700000375.200,-30.491,-16.159,-1435.113
nav,1700000375.300,-28.788,-16.253,-1434.868
nav,1700000375.400,-29.087,-15.421,-1435.068
nav,1700000375.500,-28.586,-16.852,-1435.808
nav,1700000375.600,-29.942,-15.607,-1434.665
nav,1700000375.700,-28.152,-16.339,-1435.284
nav,1700000375.800,-28.461,-15.278,-1434.156
nav,1700000375.900,-27.803,-15.834,-1434.336
nav,1700000376.000,-28.128,-16.195,-1435.069
nav,1700000376.100,-28.289,-16.088,-1435.565
nav,1700000376.200,-27.087,-15.728,-1434.292
nav,1700000376.300,-28.215,-15.049,-1435.795
nav,1700000376.400,-27.799,-16.310,-1434.356
nav,1700000376.500,-26.887,-16.122,-1435.407
nav,1700000376.600,-27.488,-15.434,-1434.613
nav,1700000376.700,-25.924,-15.802,-1436.335
nav,1700000376.800,-27.022,-15.768,-1435.201
nav,1700000376.900,-26.479,-16.552,-1434.544
nav,1700000377.000,-25.772,-15.749,-1435.337
nav,1700000377.100,-25.712,-16.669,-1435.087
nav,1700000377.200,-26.864,-16.784,-1435.185
nav,1700000377.300,-24.212,-16.900,-1435.648
nav,1700000377.400,-25.092,-15.115,-1434.927
nav,1700000377.500,-24.649,-16.169,-1435.286
nav,1700000377.600,-24.759,-16.329,-1434.671
nav,1700000377.700,-25.403,-15.555,-1435.016
nav,1700000377.800,-24.507,-16.821,-1435.529
nav,1700000377.900,-23.601,-16.104,-1434.902
nav,1700000378.000,-24.440,-16.015,-1435.730
nav,1700000378.100,-23.750,-15.815,-1434.887
nav,1700000378.200,-24.052,-16.171,-1434.782
nav,1700000378.300,-23.506,-16.144,-1434.102
nav,1700000378.400,-23.675,-15.460,-1435.634
nav,1700000378.500,-22.673,-15.646,-1435.316
nav,1700000378.600,-23.409,-16.985,-1435.371
nav,1700000378.700,-22.337,-16.539,-1435.019
nav,1700000378.800,-23.138,-16.117,-1435.645
nav,1700000378.900,-22.239,-16.251,-1435.670
nav,1700000379.000,-22.329,-16.467,-1435.736
nav,1700000379.100,-21.259,-16.180,-1436.184
nav,1700000379.200,-21.912,-15.543,-1435.468
nav,1700000379.300,-20.651,-16.428,-1434.839
nav,1700000379.400,-20.682,-15.775,-1435.783
nav,1700000379.500,-21.471,-15.415,-1435.502
nav,1700000379.600,-20.312,-16.215,-1435.034
nav,1700000379.700,-21.293,-16.304,-1435.547
nav,1700000379.800,-20.287,-15.953,-1434.882
nav,1700000379.900,-20.445,-16.465,-1435.027
nav,1700000380.000,-20.515,-15.461,-1435.181
nav,1700000380.100,-19.963,-15.769,-1435.166
nav,1700000380.200,-20.429,-16.531,-1434.604
nav,1700000380.300,-19.358,-16.841,-1434.962
nav,1700000380.400,-19.480,-16.437,-1435.716
nav,1700000380.500,-18.500,-16.983,-1435.568
nav,1700000380.600,-18.740,-15.211,-1434.878
nav,1700000380.700,-19.023,-15.235,-1435.838
nav,1700000380.800,-18.267,-15.756,-1435.606
nav,1700000380.900,-17.851,-16.257,-1434.824
nav,1700000381.000,-18.920,-15.833,-1435.383
nav,1700000381.100,-17.225,-16.022,-1434.559
nav,1700000381.200,-17.346,-16.064,-1434.796
nav,1700000381.300,-17.003,-15.764,-1436.342
nav,1700000381.400,-17.691,-15.308,-1435.830
nav,1700000381.500,-16.559,-15.647,-1435.571
nav,1700000381.600,-17.798,-16.284,-1434.176
nav,1700000381.700,-17.032,-16.397,-1435.720
nav,1700000381.800,-15.793,-16.121,-1435.541
nav,1700000381.900,-15.493,-15.710,-1435.694
nav,1700000382.000,-16.612,-15.421,-1435.233
nav,1700000382.100,-16.575,-16.892,-1435.806
nav,1700000382.200,-16.220,-17.023,-1435.805
nav,1700000382.300,-15.860,-16.231,-1434.416
nav,1700000382.400,-15.333,-16.084,-1435.015
nav,1700000382.500,-15.119,-15.800,-1435.137
nav,1700000382.600,-14.739,-14.617,-1434.829
nav,1700000382.700,-15.141,-15.815,-1435.688
nav,1700000382.800,-14.177,-16.688,-1435.853
nav,1700000382.900,-14.028,-15.501,-1435.056
nav,1700000383.000,-13.573,-15.813,-1435.229
nav,1700000383.100,-14.052,-15.593,-1434.811
nav,1700000383.200,-13.632,-16.058,-1434.535
nav,1700000383.300,-13.410,-15.962,-1435.097
nav,1700000383.400,-13.249,-16.410,-1435.158
nav,1700000383.500,-13.019,-15.079,-1434.961
nav,1700000383.600,-13.098,-15.635,-1435.210
nav,1700000383.700,-11.945,-16.262,-1435.278
nav,1700000383.800,-12.450,-15.971,-1435.824
nav,1700000383.900,-11.912,-15.791,-1434.747
nav,1700000384.000,-12.005,-16.206,-1435.004
nav,1700000384.100,-12.197,-15.458,-1434.866
nav,1700000384.200,-10.971,-15.812,-1435.660
nav,1700000384.300,-11.345,-15.810,-1435.706
nav,1700000384.400,-10.533,-15.710,-1435.881
nav,1700000384.500,-10.059,-15.951,-1435.991
nav,1700000384.600,-11.215,-15.256,-1434.541
nav,1700000384.700,-10.095,-15.340,-1434.854
nav,1700000384.800,-10.122,-15.835,-1435.202
nav,1700000384.900,-9.832,-16.371,-1435.116
nav,1700000385.000,-9.271,-16.103,-1435.648
nav,1700000385.100,-9.562,-16.325,-1436.160
nav,1700000385.200,-9.026,-16.225,-1435.502
nav,1700000385.300,-9.705,-15.362,-1435.095
nav,1700000385.400,-9.320,-16.590,-1435.705
nav,1700000385.500,-8.715,-15.906,-1435.487
nav,1700000385.600,-8.694,-15.621,-1435.573
nav,1700000385.700,-8.375,-16.493,-1434.286
nav,1700000385.800,-8.542,-15.898,-1435.290
nav,1700000385.900,-8.405,-15.996,-1435.586
nav,1700000386.000,-8.457,-15.781,-1436.419
nav,1700000386.100,-6.924,-15.604,-1435.286
nav,1700000386.200,-8.468,-16.396,-1434.922
nav,1700000386.300,-5.324,-15.403,-1435.109
nav,1700000386.400,-6.938,-16.424,-1435.141
nav,1700000386.500,-7.551,-16.605,-1436.286
nav,1700000386.600,-6.312,-16.029,-1435.610
nav,1700000386.700,-6.608,-16.563,-1436.008
nav,1700000386.800,-6.710,-16.703,-1435.936
nav,1700000386.900,-6.741,-15.711,-1435.365
nav,1700000387.000,-6.647,-16.148,-1434.779
nav,1700000387.100,-6.290,-15.787,-1435.666
nav,1700000387.200,-5.054,-15.852,-1435.946
nav,1700000387.300,-5.367,-15.959,-1435.788
nav,1700000387.400,-5.860,-15.378,-1435.221
nav,1700000387.500,-5.522,-16.150,-1435.879
nav,1700000387.600,-5.378,-16.933,-1436.114
nav,1700000387.700,-4.778,-16.721,-1435.703
nav,1700000387.800,-3.819,-15.579,-1435.867
nav,1700000387.900,-5.120,-15.642,-1435.743
nav,1700000388.000,-3.788,-15.032,-1436.241
nav,1700000388.100,-5.237,-16.527,-1435.599
nav,1700000388.200,-3.587,-16.608,-1436.564
nav,1700000388.300,-3.577,-16.623,-1435.607
nav,1700000388.400,-3.406,-16.314,-1436.259
nav,1700000388.500,-2.868,-15.979,-1435.792
nav,1700000388.600,-2.710,-16.036,-1436.423
nav,1700000388.700,-2.965,-16.197,-1434.887
nav,1700000388.800,-3.074,-16.209,-1435.884
nav,1700000388.900,-2.352,-15.463,-1436.101
nav,1700000389.000,-2.117,-15.593,-1435.055
nav,1700000389.100,-1.096,-16.068,-1435.999
nav,1700000389.200,-1.577,-15.927,-1436.411
nav,1700000389.300,-0.932,-15.897,-1436.024
nav,1700000389.400,-1.836,-15.969,-1436.962
nav,1700000389.500,-1.291,-16.282,-1435.886
nav,1700000389.600,0.140,-15.714,-1435.320
nav,1700000389.700,-0.277,-15.437,-1435.129
nav,1700000389.800,-0.766,-16.399,-1435.738
nav,1700000389.900,-0.202,-15.890,-1436.211
nav,1700000390.000,-0.298,-15.190,-1436.651
nav,1700000390.100,0.543,-15.738,-1436.905
nav,1700000390.200,-0.015,-16.331,-1435.848
nav,1700000390.300,0.416,-16.043,-1436.874
nav,1700000390.400,1.963,-15.964,-1435.911
nav,1700000390.500,0.730,-16.326,-1435.219
nav,1700000390.600,0.242,-15.861,-1436.796
nav,1700000390.700,1.197,-16.319,-1436.698
nav,1700000390.800,1.618,-17.284,-1436.378
nav,1700000390.900,1.755,-16.680,-1435.479
nav,1700000391.000,1.703,-16.119,-1436.548
nav,1700000391.100,2.159,-15.346,-1435.031
nav,1700000391.200,2.773,-15.456,-1435.424
nav,1700000391.300,2.724,-15.215,-1435.902
nav,1700000391.400,2.872,-15.825,-1437.225
nav,1700000391.500,3.146,-16.772,-1437.143
nav,1700000391.600,3.296,-16.557,-1436.350
nav,1700000391.700,3.469,-15.908,-1436.814
nav,1700000391.800,4.049,-16.045,-1436.158
nav,1700000391.900,3.202,-16.089,-1435.846
nav,1700000392.000,4.485,-16.399,-1436.684
nav,1700000392.100,3.706,-16.328,-1437.127
nav,1700000392.200,4.331,-15.683,-1436.837
nav,1700000392.300,4.555,-16.110,-1435.933
nav,1700000392.400,4.494,-16.288,-1436.901
nav,1700000392.500,4.431,-15.735,-1436.562
nav,1700000392.600,5.227,-15.363,-1435.845
nav,1700000392.700,4.577,-15.676,-1436.416
nav,1700000392.800,5.369,-15.836,-1437.409
nav,1700000392.900,6.531,-15.743,-1436.995
nav,1700000393.000,5.707,-16.852,-1436.737
nav,1700000393.100,5.959,-16.663,-1436.209
nav,1700000393.200,7.038,-16.014,-1436.768
nav,1700000393.300,6.817,-16.010,-1437.174
nav,1700000393.400,6.474,-16.148,-1436.526
nav,1700000393.500,7.005,-15.895,-1437.430
nav,1700000393.600,7.533,-15.998,-1435.409
nav,1700000393.700,7.206,-15.838,-1435.289
nav,1700000393.800,7.697,-16.034,-1437.215
nav,1700000393.900,8.564,-16.580,-1436.526
nav,1700000394.000,7.763,-16.095,-1437.470
nav,1700000394.100,8.872,-16.139,-1437.384
nav,1700000394.200,9.026,-16.252,-1436.627
nav,1700000394.300,9.021,-15.763,-1437.912
nav,1700000394.400,9.148,-16.050,-1436.996
nav,1700000394.500,8.945,-16.805,-1436.754
nav,1700000394.600,8.518,-16.143,-1436.791
nav,1700000394.700,9.937,-16.410,-1436.162
nav,1700000394.800,10.073,-16.215,-1437.461
nav,1700000394.900,9.078,-15.864,-1437.295
nav,1700000395.000,10.600,-16.340,-1437.396
nav,1700000395.100,10.317,-16.343,-1436.960
nav,1700000395.200,10.893,-15.941,-1436.923
nav,1700000395.300,10.703,-16.847,-1436.807
nav,1700000395.400,10.880,-15.554,-1436.720
nav,1700000395.500,10.899,-15.484,-1437.189
nav,1700000395.600,11.324,-16.156,-1436.831
nav,1700000395.700,11.212,-15.176,-1436.073
nav,1700000395.800,12.037,-15.229,-1437.871
nav,1700000395.900,11.089,-16.161,-1437.101
nav,1700000396.000,11.901,-16.821,-1436.566
nav,1700000396.100,13.277,-15.360,-1436.619
nav,1700000396.200,12.513,-16.421,-1437.145
nav,1700000396.300,13.653,-16.176,-1437.429
nav,1700000396.400,13.354,-15.413,-1437.646
nav,1700000396.500,12.869,-16.251,-1437.208
nav,1700000396.600,13.752,-16.402,-1436.719
nav,1700000396.700,13.451,-14.837,-1437.125
nav,1700000396.800,13.552,-15.713,-1437.473
nav,1700000396.900,12.902,-16.120,-1437.454
nav,1700000397.000,13.204,-16.037,-1438.380
nav,1700000397.100,14.026,-15.878,-1437.319
nav,1700000397.200,14.194,-16.043,-1437.781
nav,1700000397.300,14.605,-15.971,-1437.860
nav,1700000397.400,14.934,-15.869,-1437.514
nav,1700000397.500,16.211,-16.070,-1437.592
nav,1700000397.600,14.989,-16.485,-1437.131
nav,1700000397.700,15.057,-16.284,-1437.764
nav,1700000397.800,15.108,-16.876,-1437.748
nav,1700000397.900,16.237,-15.902,-1436.758
nav,1700000398.000,16.375,-15.738,-1436.619
nav,1700000398.100,16.151,-15.968,-1437.588
nav,1700000398.200,17.172,-15.999,-1437.928
nav,1700000398.300,16.894,-16.408,-1437.360
nav,1700000398.400,17.007,-16.095,-1437.366
nav,1700000398.500,16.256,-15.919,-1437.902
nav,1700000398.600,18.631,-15.922,-1437.991
nav,1700000398.700,16.711,-15.347,-1437.890
nav,1700000398.800,17.204,-15.832,-1437.413
nav,1700000398.900,18.117,-15.990,-1437.681
nav,1700000399.000,18.116,-15.832,-1437.571
nav,1700000399.100,18.747,-15.972,-1438.214
nav,1700000399.200,18.328,-15.623,-1438.722
nav,1700000399.300,17.710,-15.541,-1437.092
nav,1700000399.400,18.167,-15.950,-1438.074
nav,1700000399.500,18.870,-15.847,-1438.544
nav,1700000399.600,18.646,-16.151,-1437.994
nav,1700000399.700,18.837,-15.605,-1438.153
nav,1700000399.800,19.389,-15.859,-1438.032
nav,1700000399.900,20.219,-16.467,-1438.690
nav,1700000400.000,19.845,-15.970,-1438.635
nav,1700000400.100,19.506,-15.909,-1438.417
nav,1700000400.200,19.674,-15.517,-1438.378
nav,1700000400.300,21.175,-15.986,-1437.938
nav,1700000400.400,20.694,-17.328,-1438.678
nav,1700000400.500,20.937,-15.818,-1439.028
nav,1700000400.600,21.173,-16.561,-1438.040
nav,1700000400.700,21.390,-15.628,-1437.648
