# timestamp,sensor,value,x,y,z
256.600,temperature,2.160318,15.276,-14.329,-106.439
256.750,turbidity,1.030182,15.377,-14.419,-106.389
256.800,temperature,2.082623,15.410,-14.447,-106.372
257.000,temperature,2.050775,15.543,-14.554,-106.304
257.000,turbidity,0.401198,15.543,-14.554,-106.304
257.000,h2s,0.613973,15.543,-14.554,-106.304
257.000,ph,8.045480,15.543,-14.554,-106.304
257.200,temperature,1.950687,15.674,-14.650,-106.235
257.250,turbidity,0.373102,15.706,-14.672,-106.217
257.400,temperature,2.034876,15.803,-14.734,-106.164
257.500,turbidity,0.790663,15.867,-14.772,-106.128
257.500,h2s,0.210722,15.867,-14.772,-106.128
257.600,temperature,2.094978,15.931,-14.807,-106.092
257.750,turbidity,0.853240,16.025,-14.854,-106.038
257.800,temperature,2.126804,16.056,-14.868,-106.019
258.000,temperature,2.054070,16.180,-14.918,-105.945
258.000,turbidity,0.211843,16.180,-14.918,-105.945
258.000,h2s,0.211488,16.180,-14.918,-105.945
258.000,ph,8.023699,16.180,-14.918,-105.945
258.200,temperature,2.135525,16.303,-14.956,-105.870
258.250,turbidity,-0.262606,16.333,-14.963,-105.851
258.400,temperature,2.004133,16.423,-14.982,-105.793
258.500,turbidity,0.473528,16.483,-14.991,-105.755
258.500,h2s,0.318869,16.483,-14.991,-105.755
258.600,temperature,2.073155,16.542,-14.997,-105.716
258.750,turbidity,-0.041284,16.629,-15.000,-105.657
258.800,temperature,2.074782,16.658,-15.000,-105.637
259.000,temperature,2.083612,16.773,-14.991,-105.557
259.000,turbidity,0.770955,16.773,-14.991,-105.557
259.000,h2s,0.171073,16.773,-14.991,-105.557
259.000,ph,8.015028,16.773,-14.991,-105.557
259.200,temperature,2.061231,16.887,-14.970,-105.476
259.250,turbidity,0.509254,16.915,-14.963,-105.456
259.400,temperature,2.071791,16.998,-14.938,-105.394
259.500,turbidity,0.084122,17.053,-14.918,-105.353
259.500,h2s,0.006033,17.053,-14.918,-105.353
259.600,temperature,2.005358,17.107,-14.894,-105.311
259.750,turbidity,0.294706,17.188,-14.854,-105.248
259.800,temperature,2.123167,17.215,-14.839,-105.227
260.000,temperature,2.104143,17.321,-14.772,-105.142
260.000,turbidity,0.189514,17.321,-14.772,-105.142
260.000,h2s,-0.045030,17.321,-14.772,-105.142
260.000,ph,8.005826,17.321,-14.772,-105.142
260.200,temperature,2.074125,17.424,-14.694,-105.056
260.250,turbidity,0.280318,17.450,-14.672,-105.035
260.400,temperature,2.108454,17.526,-14.604,-104.969
260.500,turbidity,-0.013854,17.576,-14.554,-104.925
260.500,h2s,0.610280,17.576,-14.554,-104.925
260.600,temperature,2.131066,17.626,-14.502,-104.881
260.750,turbidity,0.941513,17.700,-14.419,-104.815
260.800,temperature,2.093822,17.724,-14.390,-104.792
261.000,temperature,2.172848,17.820,-14.266,-104.702
261.000,turbidity,0.228362,17.820,-14.266,-104.702
261.000,h2s,-0.097162,17.820,-14.266,-104.702
261.000,ph,8.023790,17.820,-14.266,-104.702
261.200,temperature,2.103130,17.914,-14.131,-104.611
261.250,turbidity,0.531819,17.937,-14.095,-104.589
261.400,temperature,2.029191,18.006,-13.985,-104.520
261.500,turbidity,0.660253,18.052,-13.908,-104.474
261.500,h2s,0.299266,18.052,-13.908,-104.474
261.600,temperature,2.087816,18.097,-13.828,-104.427
261.750,turbidity,0.865045,18.163,-13.703,-104.357
261.800,temperature,2.128851,18.185,-13.660,-104.334
262.000,temperature,2.151310,18.271,-13.482,-104.239
262.000,turbidity,0.548111,18.271,-13.482,-104.239
262.000,h2s,-0.050690,18.271,-13.482,-104.239
262.000,ph,8.009030,18.271,-13.482,-104.239
262.200,temperature,2.095153,18.355,-13.293,-104.144
262.250,turbidity,0.459462,18.376,-13.244,-104.120
262.400,temperature,2.044608,18.437,-13.094,-104.048
262.500,turbidity,-7.821439,18.478,-12.990,-104.000
262.500,h2s,0.245068,18.478,-12.990,-104.000
262.600,temperature,2.084640,18.517,-12.884,-103.952
262.750,turbidity,0.787816,18.576,-12.721,-103.878
262.800,temperature,2.033351,18.596,-12.665,-103.854
263.000,temperature,2.146986,18.672,-12.436,-103.756
263.000,turbidity,0.485314,18.672,-12.436,-103.756
263.000,h2s,0.218633,18.672,-12.436,-103.756
263.000,ph,7.985593,18.672,-12.436,-103.756
263.200,temperature,2.092600,18.746,-12.197,-103.657
263.250,turbidity,0.662101,18.764,-12.135,-103.632
263.400,temperature,2.085211,18.818,-11.948,-103.557
263.500,turbidity,0.826239,18.853,-11.820,-103.507
263.500,h2s,0.043137,18.853,-11.820,-103.507
263.600,temperature,2.173198,18.888,-11.690,-103.457
263.750,turbidity,0.929691,18.939,-11.491,-103.381
263.800,temperature,2.217670,18.955,-11.423,-103.356
264.000,temperature,2.109402,19.021,-11.147,-103.254
264.000,turbidity,0.554254,19.021,-11.147,-103.254
264.000,h2s,0.474023,19.021,-11.147,-103.254
264.000,ph,7.987245,19.021,-11.147,-103.254
264.200,temperature,2.163551,19.085,-10.863,-103.152
264.250,turbidity,0.491410,19.100,-10.790,-103.126
264.400,temperature,2.155339,19.146,-10.570,-103.049
264.500,turbidity,0.592557,19.176,-10.420,-102.997
264.500,h2s,0.177999,19.176,-10.420,-102.997
264.600,temperature,2.247247,19.206,-10.268,-102.945
264.750,turbidity,0.608616,19.249,-10.037,-102.867
264.800,temperature,2.183406,19.263,-9.959,-102.841
265.000,temperature,2.148579,19.319,-9.642,-102.736
265.000,turbidity,0.389328,19.319,-9.642,-102.736
265.000,h2s,0.140310,19.319,-9.642,-102.736
265.000,ph,7.968935,19.319,-9.642,-102.736
265.200,temperature,2.211311,19.372,-9.317,-102.631
265.250,turbidity,0.411367,19.385,-9.235,-102.605
265.400,temperature,2.285374,19.423,-8.985,-102.525
265.500,turbidity,0.545251,19.447,-8.817,-102.472
265.500,h2s,0.639042,19.447,-8.817,-102.472
265.600,temperature,2.229074,19.472,-8.646,-102.419
265.750,turbidity,1.012082,19.507,-8.388,-102.339
265.800,temperature,2.226092,19.518,-8.301,-102.312
266.000,temperature,2.267340,19.563,-7.949,-102.205
266.000,turbidity,0.410248,19.563,-7.949,-102.205
266.000,h2s,0.484969,19.563,-7.949,-102.205
266.000,ph,7.991016,19.563,-7.949,-102.205
266.200,temperature,2.241065,19.605,-7.591,-102.098
266.250,turbidity,1.249905,19.616,-7.500,-102.071
266.400,temperature,2.299018,19.646,-7.226,-101.990
266.500,turbidity,0.795659,19.665,-7.042,-101.935
266.500,h2s,0.476056,19.665,-7.042,-101.935
266.600,temperature,2.299815,19.684,-6.856,-101.881
266.750,turbidity,0.662819,19.711,-6.576,-101.800
266.800,temperature,2.464466,19.720,-6.481,-101.772
267.000,temperature,2.269896,19.754,-6.101,-101.663
267.000,turbidity,0.599270,19.754,-6.101,-101.663
267.000,h2s,0.864203,19.754,-6.101,-101.663
267.000,ph,7.968013,19.754,-6.101,-101.663
267.200,temperature,2.343949,19.785,-5.716,-101.554
267.250,turbidity,1.380985,19.793,-5.619,-101.526
267.400,temperature,2.376961,19.815,-5.327,-101.444
267.500,turbidity,0.393479,19.829,-5.130,-101.389
267.500,h2s,0.566556,19.829,-5.130,-101.389
267.600,temperature,2.380069,19.842,-4.933,-101.334
267.750,turbidity,1.194874,19.861,-4.635,-101.251
267.800,temperature,2.471690,19.867,-4.536,-101.224
268.000,temperature,2.435947,19.890,-4.135,-101.113
268.000,turbidity,-5.846951,19.890,-4.135,-101.113
268.000,h2s,0.534036,19.890,-4.135,-101.113
268.000,ph,7.925239,19.890,-4.135,-101.113
268.200,temperature,2.421285,19.911,-3.730,-101.003
268.250,turbidity,1.006124,19.916,-3.629,-100.975
268.400,temperature,2.520328,19.930,-3.323,-100.892
268.500,turbidity,0.674041,19.938,-3.119,-100.836
268.500,h2s,1.212281,19.938,-3.119,-100.836
268.600,temperature,-1.084361,19.946,-2.914,-100.781
268.750,turbidity,0.708369,19.957,-2.605,-100.697
268.800,temperature,2.591359,19.961,-2.502,-100.669
269.000,temperature,2.554048,19.973,-2.088,-100.558
269.000,turbidity,0.780261,19.973,-2.088,-100.558
269.000,h2s,1.401773,19.973,-2.088,-100.558
269.000,ph,7.955277,19.973,-2.088,-100.558
269.200,temperature,2.585049,19.982,-1.672,-100.447
269.250,turbidity,1.282833,19.985,-1.568,-100.419
269.400,temperature,2.694236,19.990,-1.255,-100.335
269.500,turbidity,1.041015,19.993,-1.046,-100.279
269.500,h2s,1.092873,19.993,-1.046,-100.279
269.600,temperature,2.545204,19.996,-0.837,-100.223
269.750,turbidity,0.598024,19.998,-0.523,-100.140
269.800,temperature,2.712321,19.999,-0.419,-100.112
270.000,temperature,2.716009,20.000,-0.000,-100.000
270.000,turbidity,0.871161,20.000,-0.000,-100.000
270.000,h2s,0.631446,20.000,-0.000,-100.000
270.000,ph,7.917350,20.000,-0.000,-100.000
270.200,temperature,2.606132,19.999,0.419,-99.888
270.250,turbidity,0.729768,19.998,0.523,-99.860
270.400,temperature,2.605295,19.996,0.837,-99.777
270.500,turbidity,0.682332,19.993,1.046,-99.721
270.500,h2s,1.208433,19.993,1.046,-99.721
270.600,temperature,2.768613,19.990,1.255,-99.665
270.750,turbidity,0.985505,19.985,1.568,-99.581
270.800,temperature,2.649820,19.982,1.672,-99.553
271.000,temperature,2.718473,19.973,2.088,-99.442
271.000,turbidity,0.925414,19.973,2.088,-99.442
271.000,h2s,1.447559,19.973,2.088,-99.442
271.000,ph,7.930765,19.973,2.088,-99.442
271.200,temperature,2.797727,19.961,2.502,-99.331
271.250,turbidity,0.568957,19.957,2.605,-99.303
271.400,temperature,2.756939,19.946,2.914,-99.219
271.500,turbidity,0.856107,19.938,3.119,-99.164
271.500,h2s,1.522398,19.938,3.119,-99.164
271.600,temperature,2.754520,19.930,3.323,-99.108
271.750,turbidity,0.691304,19.916,3.629,-99.025
271.800,temperature,2.778705,19.911,3.730,-98.997
272.000,temperature,2.776944,19.890,4.135,-98.887
272.000,turbidity,0.976928,19.890,4.135,-98.887
272.000,h2s,1.095389,19.890,4.135,-98.887
272.000,ph,7.897917,19.890,4.135,-98.887
272.200,temperature,2.743452,19.867,4.536,-98.776
272.250,turbidity,0.677013,19.861,4.635,-98.749
272.400,temperature,2.749135,19.842,4.933,-98.666
272.500,turbidity,0.794183,19.829,5.130,-98.611
272.500,h2s,1.222135,19.829,5.130,-98.611
272.600,temperature,2.739008,19.815,5.327,-98.556
272.750,turbidity,0.699755,19.793,5.619,-98.474
272.800,temperature,2.714804,19.785,5.716,-98.446
273.000,temperature,2.705811,19.754,6.101,-98.337
273.000,turbidity,0.336042,19.754,6.101,-98.337
273.000,h2s,1.303403,19.754,6.101,-98.337
273.000,ph,7.931611,19.754,6.101,-98.337
273.200,temperature,2.693583,19.720,6.481,-98.228
273.250,turbidity,1.310748,19.711,6.576,-98.200
273.400,temperature,2.696517,19.684,6.856,-98.119
273.500,turbidity,0.829684,19.665,7.042,-98.065
273.500,h2s,1.376926,19.665,7.042,-98.065
273.600,temperature,2.731994,19.646,7.226,-98.010
273.750,turbidity,1.310479,19.616,7.500,-97.929
273.800,temperature,2.677333,19.605,7.591,-97.902
274.000,temperature,2.569733,19.563,7.949,-97.795
274.000,turbidity,0.829091,19.563,7.949,-97.795
274.000,h2s,1.307063,19.563,7.949,-97.795
274.000,ph,7.900301,19.563,7.949,-97.795
274.200,temperature,2.614631,19.518,8.301,-97.688
274.250,turbidity,1.005979,19.507,8.388,-97.661
274.400,temperature,2.585737,19.472,8.646,-97.581
274.500,turbidity,0.605538,19.447,8.817,-97.528
274.500,h2s,1.220807,19.447,8.817,-97.528
274.600,temperature,2.709878,19.423,8.985,-97.475
274.750,turbidity,0.604534,19.385,9.235,-97.395
274.800,temperature,2.546046,19.372,9.317,-97.369
275.000,temperature,2.677587,19.319,9.642,-97.264
275.000,turbidity,0.767811,19.319,9.642,-97.264
275.000,h2s,1.293780,19.319,9.642,-97.264
275.000,ph,7.945691,19.319,9.642,-97.264
275.200,temperature,2.576702,19.263,9.959,-97.159
275.250,turbidity,1.260740,19.249,10.037,-97.133
275.400,temperature,2.517701,19.206,10.268,-97.055
275.500,turbidity,0.496519,19.176,10.420,-97.003
275.500,h2s,1.000221,19.176,10.420,-97.003
275.600,temperature,2.675029,19.146,10.570,-96.951
275.750,turbidity,0.193689,19.100,10.790,-96.874
275.800,temperature,2.496996,19.085,10.863,-96.848
276.000,temperature,2.485997,19.021,11.147,-96.746
276.000,turbidity,1.058132,19.021,11.147,-96.746
276.000,h2s,1.268502,19.021,11.147,-96.746
276.000,ph,7.943299,19.021,11.147,-96.746
276.200,temperature,2.566944,18.955,11.423,-96.644
276.250,turbidity,0.964230,18.939,11.491,-96.619
276.400,temperature,2.557190,18.888,11.690,-96.543
276.500,turbidity,0.610200,18.853,11.820,-96.493
276.500,h2s,0.808583,18.853,11.820,-96.493
276.600,temperature,2.486040,18.818,11.948,-96.443
276.750,turbidity,1.351642,18.764,12.135,-96.368
276.800,temperature,2.431889,18.746,12.197,-96.343
277.000,temperature,2.455575,18.672,12.436,-96.244
277.000,turbidity,1.362812,18.672,12.436,-96.244
277.000,h2s,1.020494,18.672,12.436,-96.244
277.000,ph,7.916791,18.672,12.436,-96.244
277.200,temperature,2.472412,18.596,12.665,-96.146
277.250,turbidity,0.200815,18.576,12.721,-96.122
277.400,temperature,2.399027,18.517,12.884,-96.048
277.500,turbidity,0.517822,18.478,12.990,-96.000
277.500,h2s,0.764077,18.478,12.990,-96.000
277.600,temperature,2.468427,18.437,13.094,-95.952
277.750,turbidity,0.696499,18.376,13.244,-95.880
277.800,temperature,2.489175,18.355,13.293,-95.856
278.000,temperature,2.359263,18.271,13.482,-95.761
278.000,turbidity,0.826845,18.271,13.482,-95.761
278.000,h2s,0.799837,18.271,13.482,-95.761
278.000,ph,7.943773,18.271,13.482,-95.761
278.200,temperature,2.479936,18.185,13.660,-95.666
278.250,turbidity,0.777230,18.163,13.703,-95.643
278.400,temperature,2.397005,18.097,13.828,-95.573
278.500,turbidity,0.706001,18.052,13.908,-95.526
278.500,h2s,0.814050,18.052,13.908,-95.526
278.600,temperature,2.516452,18.006,13.985,-95.480
278.750,turbidity,0.391637,17.937,14.095,-95.411
278.800,temperature,2.465338,17.914,14.131,-95.389
279.000,temperature,2.454643,17.820,14.266,-95.298
279.000,turbidity,0.857807,17.820,14.266,-95.298
279.000,h2s,0.706213,17.820,14.266,-95.298
279.000,ph,7.973686,17.820,14.266,-95.298
279.200,temperature,2.417557,17.724,14.390,-95.208
279.250,turbidity,0.875486,17.700,14.419,-95.185
279.400,temperature,2.558430,17.626,14.502,-95.119
279.500,turbidity,0.986317,17.576,14.554,-95.075
279.500,h2s,1.041857,17.576,14.554,-95.075
279.600,temperature,2.405498,17.526,14.604,-95.031
279.750,turbidity,0.355305,17.450,14.672,-94.965
279.800,temperature,2.381234,17.424,14.694,-94.944
280.000,temperature,2.402958,17.321,14.772,-94.858
280.000,turbidity,0.643396,17.321,14.772,-94.858
280.000,h2s,0.742368,17.321,14.772,-94.858
280.000,ph,7.959075,17.321,14.772,-94.858
280.200,temperature,2.494745,17.215,14.839,-94.773
280.250,turbidity,0.569140,17.188,14.854,-94.752
280.400,temperature,2.452871,17.107,14.894,-94.689
280.500,turbidity,0.360498,17.053,14.918,-94.647
280.500,h2s,0.838785,17.053,14.918,-94.647
280.600,temperature,2.453365,16.998,14.938,-94.606
280.750,turbidity,0.651824,16.915,14.963,-94.544
280.800,temperature,2.443174,16.887,14.970,-94.524
281.000,temperature,2.471195,16.773,14.991,-94.443
281.000,turbidity,0.428621,16.773,14.991,-94.443
281.000,h2s,0.997140,16.773,14.991,-94.443
281.000,ph,7.939078,16.773,14.991,-94.443
281.200,temperature,2.463396,16.658,15.000,-94.363
281.250,turbidity,0.335684,16.629,15.000,-94.343
281.400,temperature,2.537313,16.542,14.997,-94.284
281.500,turbidity,0.967530,16.483,14.991,-94.245
281.500,h2s,1.436921,16.483,14.991,-94.245
281.600,temperature,2.506839,16.423,14.982,-94.207
281.750,turbidity,0.624808,16.333,14.963,-94.149
281.800,temperature,2.505725,16.303,14.956,-94.130
282.000,temperature,2.606747,16.180,14.918,-94.055
282.000,turbidity,0.553765,16.180,14.918,-94.055
282.000,h2s,1.135441,16.180,14.918,-94.055
282.000,ph,7.941378,16.180,14.918,-94.055
282.200,temperature,2.531860,16.056,14.868,-93.981
282.250,turbidity,1.140718,16.025,14.854,-93.962
282.400,temperature,2.611630,15.931,14.807,-93.908
282.500,turbidity,0.977986,15.867,14.772,-93.872
282.500,h2s,1.124482,15.867,14.772,-93.872
282.600,temperature,2.538418,15.803,14.734,-93.836
282.750,turbidity,0.222249,15.706,14.672,-93.783
282.800,temperature,2.596396,15.674,14.650,-93.765
283.000,temperature,2.681248,15.543,14.554,-93.696
283.000,turbidity,0.953364,15.543,14.554,-93.696
283.000,h2s,0.871353,15.543,14.554,-93.696
283.000,ph,7.927711,15.543,14.554,-93.696
283.200,temperature,-0.233295,15.410,14.447,-93.628
283.250,turbidity,0.974877,15.377,14.419,-93.611
283.400,temperature,2.705890,15.276,14.329,-93.561
283.500,turbidity,0.802095,15.208,14.266,-93.528
283.500,h2s,1.372750,15.208,14.266,-93.528
283.600,temperature,2.862602,15.140,14.200,-93.495
283.750,turbidity,0.820439,15.037,14.095,-93.447
283.800,temperature,2.798482,15.002,14.059,-93.431
284.000,temperature,2.964910,14.863,13.908,-93.368
284.000,turbidity,0.470996,14.863,13.908,-93.368
284.000,h2s,1.480914,14.863,13.908,-93.368
284.000,ph,7.868627,14.863,13.908,-93.368
284.200,temperature,2.992647,14.722,13.745,-93.306
284.250,turbidity,1.597465,14.686,13.703,-93.291
284.400,temperature,3.151345,14.579,13.572,-93.245
284.500,turbidity,0.954074,14.507,13.482,-93.216
284.500,h2s,1.809179,14.507,13.482,-93.216
284.600,temperature,3.049569,14.435,13.389,-93.186
284.750,turbidity,1.173179,14.326,13.244,-93.143
284.800,temperature,3.167639,14.289,13.195,-93.128
285.000,temperature,3.350207,14.142,12.990,-93.072
285.000,turbidity,1.069124,14.142,12.990,-93.072
285.000,h2s,2.114388,14.142,12.990,-93.072
285.000,ph,7.867134,14.142,12.990,-93.072
285.200,temperature,3.422936,13.993,12.776,-93.017
285.250,turbidity,0.973793,13.956,12.721,-93.003
285.400,temperature,3.531566,13.843,12.551,-92.963
285.500,turbidity,1.495579,13.767,12.436,-92.936
285.500,h2s,2.728797,13.767,12.436,-92.936
285.600,temperature,3.678943,13.691,12.317,-92.910
285.750,turbidity,1.364112,13.576,12.135,-92.872
285.800,temperature,3.736451,13.538,12.073,-92.859
286.000,temperature,3.910795,13.383,11.820,-92.810
286.000,turbidity,1.334091,13.383,11.820,-92.810
286.000,h2s,3.097171,13.383,11.820,-92.810
286.000,ph,7.744304,13.383,11.820,-92.810
286.200,temperature,3.997478,13.226,11.558,-92.761
286.250,turbidity,1.591020,13.187,11.491,-92.750
286.400,temperature,4.164056,13.068,11.286,-92.715
286.500,turbidity,1.564496,12.989,11.147,-92.692
286.500,h2s,3.591788,12.989,11.147,-92.692
286.600,temperature,4.407095,12.909,11.006,-92.669
286.750,turbidity,2.217037,12.789,10.790,-92.636
286.800,temperature,4.549776,12.748,10.717,-92.625
287.000,temperature,4.830884,12.586,10.420,-92.583
287.000,turbidity,2.061539,12.586,10.420,-92.583
287.000,h2s,4.722041,12.586,10.420,-92.583
287.000,ph,7.672393,12.586,10.420,-92.583
287.200,temperature,4.942211,12.423,10.115,-92.541
287.250,turbidity,2.105870,12.382,10.037,-92.531
287.400,temperature,5.217702,12.258,9.801,-92.502
287.500,turbidity,1.659789,12.175,9.642,-92.482
287.500,h2s,5.234494,12.175,9.642,-92.482
287.600,temperature,5.458431,12.092,9.480,-92.464
287.750,turbidity,2.422407,11.966,9.235,-92.436
287.800,temperature,5.674365,11.924,9.152,-92.427
288.000,temperature,5.999135,11.756,8.817,-92.392
288.000,turbidity,2.587527,11.756,8.817,-92.392
288.000,h2s,6.584891,11.756,8.817,-92.392
288.000,ph,7.508201,11.756,8.817,-92.392
288.200,temperature,6.292890,11.586,8.475,-92.358
288.250,turbidity,2.329709,11.543,8.388,-92.350
288.400,temperature,6.700058,11.414,8.126,-92.325
288.500,turbidity,2.373529,11.328,7.949,-92.310
288.500,h2s,7.844063,11.328,7.949,-92.310
288.600,temperature,7.023506,11.242,7.770,-92.295
288.750,turbidity,3.262085,11.111,7.500,-92.273
288.800,temperature,7.291873,11.068,7.409,-92.265
289.000,temperature,7.711638,10.893,7.042,-92.238
289.000,turbidity,3.529102,10.893,7.042,-92.238
289.000,h2s,9.414756,10.893,7.042,-92.238
289.000,ph,7.320308,10.893,7.042,-92.238
289.200,temperature,8.169112,10.717,6.670,-92.211
289.250,turbidity,3.321517,10.672,6.576,-92.205
289.400,temperature,8.510680,10.539,6.292,-92.187
289.500,turbidity,3.560361,10.450,6.101,-92.175
289.500,h2s,11.212581,10.450,6.101,-92.175
289.600,temperature,8.962946,10.361,5.909,-92.163
289.750,turbidity,4.057127,10.226,5.619,-92.147
289.800,temperature,9.460017,10.181,5.522,-92.142
290.000,temperature,9.933095,10.000,5.130,-92.122
290.000,turbidity,4.157802,10.000,5.130,-92.122
290.000,h2s,13.292779,10.000,5.130,-92.122
290.000,ph,7.019627,10.000,5.130,-92.122
290.200,temperature,10.354334,9.818,4.735,-92.103
290.250,turbidity,4.107917,9.772,4.635,-92.098
290.400,temperature,10.844588,9.635,4.335,-92.086
290.500,turbidity,4.546772,9.543,4.135,-92.078
290.500,h2s,14.616662,9.543,4.135,-92.078
290.600,temperature,11.266502,9.451,3.933,-92.070
290.750,turbidity,5.215207,9.312,3.629,-92.060
290.800,temperature,11.712492,9.266,3.527,-92.056
291.000,temperature,12.212017,9.080,3.119,-92.044
291.000,turbidity,5.120558,9.080,3.119,-92.044
291.000,h2s,16.334902,9.080,3.119,-92.044
291.000,ph,6.772864,9.080,3.119,-92.044
291.200,temperature,12.641003,8.893,2.708,-92.033
291.250,turbidity,5.955179,8.846,2.605,-92.030
291.400,temperature,13.085233,8.705,2.295,-92.024
291.500,turbidity,6.085313,8.610,2.088,-92.019
291.500,h2s,18.107855,8.610,2.088,-92.019
291.600,temperature,13.598275,8.516,1.880,-92.016
291.750,turbidity,6.294903,8.373,1.568,-92.011
291.800,temperature,13.919054,8.326,1.464,-92.010
292.000,temperature,14.325278,8.135,1.046,-92.005
292.000,turbidity,6.460311,8.135,1.046,-92.005
292.000,h2s,19.734899,8.135,1.046,-92.005
292.000,ph,6.509773,8.135,1.046,-92.005
292.200,temperature,14.770211,7.943,0.628,-92.002
292.250,turbidity,11.381433,7.895,0.523,-92.001
292.400,temperature,15.035982,7.750,0.209,-92.000
292.500,turbidity,6.961622,7.654,-0.000,-92.000
292.500,h2s,21.324107,7.654,-0.000,-92.000
292.600,temperature,15.419200,7.557,-0.209,-92.000
292.750,turbidity,6.770204,7.411,-0.523,-92.001
292.800,temperature,15.573372,7.362,-0.628,-92.002
293.000,temperature,15.843563,7.167,-1.046,-92.005
293.000,turbidity,7.514015,7.167,-1.046,-92.005
293.000,h2s,21.902995,7.167,-1.046,-92.005
293.000,ph,6.320446,7.167,-1.046,-92.005
293.200,temperature,16.063493,6.971,-1.464,-92.010
293.250,turbidity,7.812174,6.922,-1.568,-92.011
293.400,temperature,16.236876,6.775,-1.880,-92.016
293.500,turbidity,7.261657,6.676,-2.088,-92.019
293.500,h2s,22.720603,6.676,-2.088,-92.019
293.600,temperature,16.411932,6.577,-2.295,-92.024
293.750,turbidity,7.621721,6.429,-2.605,-92.030
293.800,temperature,16.354381,6.379,-2.708,-92.033
294.000,temperature,16.399538,6.180,-3.119,-92.044
294.000,turbidity,7.119016,6.180,-3.119,-92.044
294.000,h2s,23.279905,6.180,-3.119,-92.044
294.000,ph,6.268100,6.180,-3.119,-92.044
294.200,temperature,16.360715,5.981,-3.527,-92.056
294.250,turbidity,7.366088,5.931,-3.629,-92.060
294.400,temperature,16.338620,5.781,-3.933,-92.070
294.500,turbidity,7.700939,5.680,-4.135,-92.078
294.500,h2s,23.243654,5.680,-4.135,-92.078
294.600,temperature,16.321220,5.580,-4.335,-92.086
294.750,turbidity,7.709192,5.429,-4.635,-92.098
294.800,temperature,16.084839,5.378,-4.735,-92.103
295.000,temperature,15.950762,5.176,-5.130,-92.122
295.000,turbidity,7.290292,5.176,-5.130,-92.122
295.000,h2s,22.695289,5.176,-5.130,-92.122
295.000,ph,6.317618,5.176,-5.130,-92.122
295.200,temperature,15.849637,4.974,-5.522,-92.142
295.250,turbidity,6.635563,4.923,-5.619,-92.147
295.400,temperature,15.525265,4.771,-5.909,-92.163
295.500,turbidity,19.721254,4.669,-6.101,-92.175
295.500,h2s,21.643830,4.669,-6.101,-92.175
295.600,temperature,15.219499,4.567,-6.292,-92.187
295.750,turbidity,7.394899,4.414,-6.576,-92.205
295.800,temperature,15.008167,4.363,-6.670,-92.211
296.000,temperature,14.809432,4.158,-7.042,-92.238
296.000,turbidity,6.767071,4.158,-7.042,-92.238
296.000,h2s,20.647561,4.158,-7.042,-92.238
296.000,ph,6.465696,4.158,-7.042,-92.238
296.200,temperature,14.409442,3.953,-7.409,-92.265
296.250,turbidity,6.532760,3.902,-7.500,-92.273
296.400,temperature,14.067536,3.748,-7.770,-92.295
296.500,turbidity,6.304298,3.645,-7.949,-92.310
296.500,h2s,19.398131,3.645,-7.949,-92.310
296.600,temperature,13.808159,3.542,-8.126,-92.325
296.750,turbidity,6.332815,3.387,-8.388,-92.350
296.800,temperature,13.409556,3.335,-8.475,-92.358
297.000,temperature,12.953806,3.129,-8.817,-92.392
297.000,turbidity,6.024615,3.129,-8.817,-92.392
297.000,h2s,17.661571,3.129,-8.817,-92.392
297.000,ph,6.663111,3.129,-8.817,-92.392
297.200,temperature,12.633224,2.922,-9.152,-92.427
297.250,turbidity,5.661677,2.870,-9.235,-92.436
297.400,temperature,12.176336,2.714,-9.480,-92.464
297.500,turbidity,5.404681,2.611,-9.642,-92.482
297.500,h2s,16.491401,2.611,-9.642,-92.482
297.600,temperature,11.945524,2.507,-9.801,-92.502
297.750,turbidity,5.167568,2.351,-10.037,-92.531
297.800,temperature,11.567910,2.299,-10.115,-92.541
298.000,temperature,11.140335,2.091,-10.420,-92.583
298.000,turbidity,4.893699,2.091,-10.420,-92.583
298.000,h2s,14.536027,2.091,-10.420,-92.583
298.000,ph,6.961422,2.091,-10.420,-92.583
298.200,temperature,10.871118,1.882,-10.717,-92.625
298.250,turbidity,4.353756,1.830,-10.790,-92.636
298.400,temperature,10.517848,1.674,-11.006,-92.669
298.500,turbidity,4.659380,1.569,-11.147,-92.692
298.500,h2s,13.226105,1.569,-11.147,-92.692
298.600,temperature,10.257100,1.465,-11.286,-92.715
298.750,turbidity,4.144721,1.308,-11.491,-92.750
298.800,temperature,15.623284,1.256,-11.558,-92.761
299.000,temperature,9.557027,1.047,-11.820,-92.810
299.000,turbidity,4.426083,1.047,-11.820,-92.810
299.000,h2s,12.148651,1.047,-11.820,-92.810
299.000,ph,7.065237,1.047,-11.820,-92.810
299.200,temperature,9.234861,0.838,-12.073,-92.859
299.250,turbidity,10.836880,0.785,-12.135,-92.872
299.400,temperature,8.996907,0.628,-12.317,-92.910
299.500,turbidity,3.204466,0.524,-12.436,-92.936
299.500,h2s,10.739204,0.524,-12.436,-92.936
299.600,temperature,8.643631,0.419,-12.551,-92.963
299.750,turbidity,3.499298,0.262,-12.721,-93.003
299.800,temperature,8.447567,0.209,-12.776,-93.017
